NAME	DESCRIPTION	X5p4_25c	X5p4_27c	X5p4_28c	X5p4_29c	X5p4_30c	X5p4_31cfoxc1	X5p4_32cfoxc1	X5p4_33cfoxc1	X5p4_34cfoxc1	X5p4_35cfoxc1
ENSG00000140961	OSGIN1	6.88924694211634	6.32587855325858	5.91908373834788	6.16883578443282	6.22877045599374	6.70478495147286	6.42447984082939	6.32801461317433	5.26415138756102	5.90303623333248
ENSG00000140983	RHOT2	9.24677270186883	9.24651578171422	8.06753978440366	8.54690290574552	8.44800681017098	9.40227315546862	9.25664908194837	9.00543037679684	8.86663709358222	8.96444067440099
ENSG00000140986	RPL3L	5.08370636538564	4.61924810149087	6.77581800277176	6.71793167970049	6.90223795657616	5.42817280959414	5.29789112727372	4.74583154198459	4.96124068791335	4.73744878897625
ENSG00000140987	ZSCAN32	6.3717121872401	6.45555837964402	6.30927882335555	6.40675557080984	6.42424149542019	6.45707970762945	6.57018992669641	6.4848405447243	6.64057654307388	6.48855970046241
ENSG00000140988	RPS2	11.5712648233221	11.6041775177556	10.6099698252374	10.6872656408668	10.8667073327083	11.5195579942692	11.4364276492821	11.5450495442452	11.2273410989939	11.4663799673435
ENSG00000140990	NDUFB10	9.80463843228809	9.77509221959746	9.62622108398836	9.76233544441227	9.79951850052343	9.46893594129429	9.56382065729929	9.47442355202943	9.7530893286511	9.84712362925057
ENSG00000140992	PDPK1	7.55555449133939	7.35059510943893	8.01610295419862	8.00469438331628	7.84248654801653	7.72927282171553	7.59017813196163	7.75456170469455	7.51530666971983	7.49768577972668
ENSG00000140993	TIGD7	1.52640042947981	1.52915889913804	1.62669320258063	0	1.06225880248584	1.50006839114407	1.90246159827314	0.943011705665732	1.62266338728232	1.04950297259375
ENSG00000140995	DEF8	8.35444717795384	8.33357078033738	8.00441915457339	7.76908884428187	8.04627286653017	8.25912991521082	8.03882945519617	8.0788496292213	8.49065714613408	8.35915168909007
ENSG00000141002	TCF25	9.66289089886037	9.64858134402856	9.06765814956844	9.23592611457551	9.05539315181047	9.58854597795828	9.63842183493289	9.6387070939368	9.47396014448578	9.48308521665417
ENSG00000141012	GALNS	8.07646651026776	8.18253290253353	7.19100039155314	7.64286644125092	7.40659410859975	8.33869651481397	8.02877913441278	8.33935169499649	7.69976882222515	7.9424441979689
ENSG00000141013	GAS8	6.55601200665109	6.12609312160904	6.10562408051201	6.42491884463074	6.27004091048324	6.48679832422661	6.5136593334459	6.26017758587673	6.07770794621599	6.45376692314661
ENSG00000141026	MED9	6.8188939235015	6.90483377276229	6.73398078029661	6.92353711447205	6.88905280828164	6.91612738453686	7.08851898842196	6.9930813972013	7.29422793812732	7.06239443786857
ENSG00000141027	NCOR1	10.4523986958358	10.3892306937457	10.6517636260033	10.5429678293923	10.3067165218312	10.6877675207027	10.5033238882243	10.5058080739137	10.1195317767164	10.07740991254
ENSG00000141030	COPS3	8.32513701029533	8.31660071383338	8.18087419106297	8.25364138872312	8.13271560385573	8.15191454970272	8.3805562286213	8.42703594383237	8.53176682388196	8.37318421749538
ENSG00000141034	GID4	9.03552600564226	8.90998785710503	9.60510222926447	9.60594689569149	9.4209640407645	8.88499099496185	8.91034673152502	8.91733355536941	8.95089018459383	9.09999503060232
ENSG00000141040	ZNF287	5.72022939855444	5.916823424987	5.14782450412335	5.34952691192198	5.2059612456894	5.80366195728222	5.87057709790135	6.11411235934403	5.54681615119313	6.11828216760424
ENSG00000141068	KSR1	4.86838704961598	5.47190376932554	5.5526525915719	5.52817243085014	5.2059612456894	4.96214456571755	5.04217280649216	5.09640306246026	5.18389583937941	5.38034962940642
ENSG00000141076	UTP4	8.21986843292155	8.2149480999045	8.11720568069013	8.28877813262749	8.2036591375591	8.00047493354273	8.01865830810859	8.06897095841673	8.47387957034656	8.75890916440627
ENSG00000141084	RANBP10	8.33777149514129	8.55230707331265	8.24185126435718	8.63145286616129	8.37422364135252	8.4709703328812	8.09770401710415	8.45385375067059	8.41796446144288	8.49796441318574
ENSG00000141098	GFOD2	7.56990525373643	7.61632194562437	8.71305231517004	8.79400287355355	8.71782921694055	7.2723884988812	7.16392413465985	7.53533363652698	8.53985003506576	8.6478592512049
ENSG00000141101	NOB1	8.51880567066791	8.63334692693722	7.96276421328647	8.15915273539332	8.25595177600243	8.51850461819724	8.59667152312599	8.60164352630238	8.44404097343037	8.26696160834161
ENSG00000141127	PRPSAP2	8.75064429879485	8.62647792453283	7.73427906987911	7.68115061798901	7.54752640490746	8.62924448382807	8.82290022500655	8.81466494285314	8.40031453382189	8.12490877686121
ENSG00000141179	PCTP	7.16922670361652	7.16396389718378	7.05035756930169	7.14788045222539	7.26066345874293	7.17534550033454	7.37697756487655	7.54961192727395	7.58727174740653	7.19470824342558
ENSG00000141198	TOM1L1	8.81531359446496	8.72301296436533	8.42828981827177	8.73699028344116	8.55205522134387	8.78088318601075	8.90486218808738	8.66858890190494	8.59907226904819	8.5064775519024
ENSG00000141219	MTNAP1	7.24272601968659	7.39976579616018	7.08405175288909	6.74709856453253	6.59636064625823	7.59244901673592	7.44657610439318	7.49900715743186	6.99825460170602	6.99138991936995
ENSG00000141232	TOB1	10.0328563344016	9.93791524448256	11.4452934412157	11.2927941916653	11.126807415081	10.1916152214063	10.0055396506708	9.97125356946941	10.3194125591311	10.3212865071772
ENSG00000141252	VPS53	8.71879989381416	8.81349168493458	9.0191315933894	9.08989199451041	9.03159160289289	8.80172340684992	8.80828595672049	8.67185599438522	8.51546325229463	8.63238513502656
ENSG00000141258	SGSM2	8.42719058506838	8.34198154036973	8.96590679762798	8.94007870645979	8.97655744984802	8.81056359039145	8.55875769168179	8.26774632904993	8.46116709246551	8.35915168909007
ENSG00000141279	NPEPPS	9.81521804382356	9.87844695959892	10.6329163981218	10.549191134567	10.5344256933439	9.72260434162017	9.86291468857431	10.0207780830877	10.47188962429	10.4180904907144
ENSG00000141294	LRRC46	3.24229447364106	4.16796618906346	1.62669320258063	3.09162195959294	3.43212905431059	3.7865888838115	3.20406495687982	3.47870161570628	2.63193665646246	2.40033751853954
ENSG00000141295	SCRN2	7.13102343755968	7.11572820292787	7.09511051461419	6.68816294102412	7.15447176525177	6.79068958861914	6.91386357892504	6.87331761021712	7.44817756034875	7.32555443825338
ENSG00000141298	SSH2	7.07175202197688	7.21979538935626	7.77610776722707	7.47868189045033	7.38796869087796	7.55786590767524	7.32864033378568	7.6915750096765	7.13259553042053	7.21562712610257
ENSG00000141337	ARSG	4.0862426216228	3.62258502838778	3.86515516354026	3.68080557631275	3.43212905431059	3.68769316968398	3.20406495687982	3.69966122122737	3.75238259308699	3.89797769593147
ENSG00000141349	G6PC3	8.37093231190965	8.32934694087632	7.18065532037375	7.28346376581673	7.54752640490746	8.36693858452487	8.24388051105624	7.65241929106275	7.60278793333166	7.71159295929174
ENSG00000141367	CLTC	11.4967024830336	11.4292210909578	11.6828106798902	11.4727168597138	11.4761463553023	11.5642367174888	11.6624746382819	11.5863213388024	11.1633802936105	11.3936688050476
ENSG00000141376	BCAS3	8.44676275299704	8.47411534909905	7.99263995951863	8.2280092331764	8.18219956186495	8.37887511056729	8.48348742941115	8.44242139180109	8.14874346488347	8.39168443086956
ENSG00000141378	PTRH2	7.34639794288088	7.64379478680824	7.53754359233172	7.41649873030138	7.53064458457832	7.08107592592627	7.51297102539505	7.38419439747876	7.85684095649203	7.86511593212272
ENSG00000141380	SS18	9.92115804974825	9.88421739922801	10.1375747258944	10.0942535067036	10.0481174527461	9.9819668837013	9.93598894194607	9.96992705566769	9.99571129423997	10.0485531665399
ENSG00000141384	TAF4B	5.81965620729276	5.50223887597576	6.60065650884126	6.29269465092641	5.95277878269576	5.89515618025858	5.91490608559871	5.61388367047524	5.75556775689863	5.41693595842392
ENSG00000141385	AFG3L2	8.36271329098231	8.26887676625514	8.32874097583347	8.11508582857484	8.06398073843958	8.38283210632252	8.415688954664	8.30188606958786	8.19554411962677	8.17383040467142
ENSG00000141391	PRELID3A	5.33963281739467	4.91818184938649	4.45156969468948	4.09794901121718	4.0210157403595	5.33321139333329	5.04217280649216	4.88746001298778	5.00860573303231	5.30427005834004
ENSG00000141401	IMPA2	10.5792954428155	10.7695999345907	10.2629988758224	10.5251879340954	10.6512930761206	10.6813558661517	10.6918694636628	10.9247114829973	10.6973022889776	10.7661907074593
ENSG00000141404	GNAL	6.7823875982468	6.91614373283242	5.78892417606215	5.59386488694255	5.95277878269576	6.34796134366342	6.72759429351346	6.87331761021712	7.05575760299769	6.76886555573339
ENSG00000141424	SLC39A6	11.7641849750446	11.8454840949207	11.6996634136283	11.5414440687948	11.6252302149698	11.7936997465091	11.822293607292	11.7932289949997	11.5629726994211	11.4085071634674
ENSG00000141425	RPRD1A	9.19678956183006	9.11773535001123	9.76771148840682	9.41015123680746	9.33363273471546	9.34865688226445	9.2843696518893	9.36967764268766	9.32989476809015	9.21353786668132
ENSG00000141428	C18orf21	6.75752652998745	6.48623548105328	6.50439606139532	6.44285628630728	6.91530369303645	5.73102012746071	6.6510377347008	6.75507911221903	6.74215359714459	7.00346934846879
ENSG00000141429	GALNT1	8.91704328556162	8.98171533094903	10.6536348772283	10.3964898665342	10.4026184096579	8.76277735687476	9.00566197986622	8.82056453126397	9.78574403191568	9.67277940252902
ENSG00000141437	SLC25A52	4.50001255012494	4.87246575615027	4.30687421616245	3.7969311014036	4.28535583956308	3.96610645941272	4.57415468034425	4.28175381422579	4.22304838678197	3.79054266338187
ENSG00000141441	GAREM1	8.32513701029533	8.34616860387452	9.39967983279736	9.3448735255862	9.19586614506268	8.10477790121936	7.84051849400019	8.37185681954814	8.99271366835893	8.81138488815719
ENSG00000141446	ESCO1	8.46223153013936	8.44708046466257	8.5377144996855	8.09253711950583	8.24564378379183	8.51850461819724	8.46869404957631	8.4913202838822	7.90143862987415	7.83839051869847
ENSG00000141447	OSBPL1A	9.59785226427667	9.64858134402856	11.2617984363993	11.0378876735107	11.0504000170093	9.4965889707156	9.76792736624721	9.6387070939368	10.1969691577653	10.0958619493189
ENSG00000141448	GATA6	2.25136284926509	0.958350958458163	1.62669320258063	2.07888399957946	1.66739116490218	1.9041340763422	1.4985931079719	0.943011705665732	2.04234497190926	2.89120527001328
ENSG00000141449	GREB1L	5.88997295407834	6.02524939549507	6.67624092954731	6.10267615674709	5.76345732332708	6.29854562663289	6.15559349404681	5.17218438796175	5.7830685035613	6.00268411761625
ENSG00000141452	RMC1	7.50417193518832	7.35890748641951	7.56166171421013	7.61939860106509	7.58070872667161	7.55084868150813	7.46904897060721	7.2331505359826	7.10016477261552	7.0966278156009
ENSG00000141456	PELP1	8.51138940888177	8.65375985807274	7.64679758733661	7.80420455851035	8.01626801368832	8.25912991521082	8.25254288822291	8.26342149253275	8.19554411962677	8.31621610002813
ENSG00000141458	NPC1	10.0924717473432	9.99235992817866	10.3601662048609	10.3964898665342	10.2588289006087	10.293923342812	10.0347091724176	9.92545347120555	9.94030040172515	9.82517297992415
ENSG00000141469	SLC14A1	0	0	2.04686317874345	2.67235095769324	2.09240882558419	0	0	0	1.62266338728232	0
ENSG00000141480	ARRB2	7.54832522154298	7.78002347374776	7.45410723668186	7.37972384987882	7.68356525047327	7.25522293492156	7.53444057830255	7.70439426600533	7.56368001593038	7.92984056936347
ENSG00000141485	SLC13A5	4.72186138572738	4.37884729033474	4.91803376213482	5.49416932022976	4.3637017587684	4.1993842869285	4.19722591275654	3.79862336977338	6.12145464626969	5.79599154464757
ENSG00000141497	ZMYND15	4.72186138572738	5.3437517560555	4.51881582087551	4.42113919349763	4.57604842615801	4.87492966183022	5.04217280649216	4.64304654424495	5.5785516555597	5.58712289356522
ENSG00000141499	WRAP53	5.64088735700005	5.84762760022155	4.91803376213482	5.34952691192198	5.57871329809148	5.75564271792233	5.51503496515747	5.81640124147993	5.83654559931	5.58712289356522
ENSG00000141503	MINK1	11.8781294108236	11.8587332242452	11.6652950813226	11.9726582939325	11.8767953058012	11.9233088124162	11.7123847253941	11.8174010124583	12.1679634839937	12.1033160218416
ENSG00000141504	SAT2	8.76941892148174	8.71978949818654	8.16521853925037	8.12066836630341	8.48790947437851	8.57147375003988	8.68890990844151	8.65874299703125	8.64475968981241	8.59694933502126
ENSG00000141510	TP53	9.18518412711205	9.08052231517629	8.17567449430147	8.68894900929167	8.09875747758644	9.2866487156796	9.11658027394352	9.18307968090812	9.0447644014317	9.07159095562641
ENSG00000141519	CCDC40	1.52640042947981	2.73520278274915	3.22530193986876	2.40592078242111	2.09240882558419	2.69725865112981	3.68558772955514	1.50846663948627	2.85564897810038	2.07363172391839
ENSG00000141522	ARHGDIA	10.7645996803258	10.8050135776209	10.2232307092688	10.6000338138274	10.4449051149784	10.8806031338511	10.6006746101813	10.6494494577853	10.5846049986925	10.7820549760699
ENSG00000141524	TMC6	9.2578949920214	9.43718260703113	8.56182978835032	8.79749244792944	8.59328743356537	9.47821263622912	9.36646856308087	9.40936455875503	9.04192143768128	9.11120190545063
ENSG00000141526	SLC16A3	8.26466739850494	8.08569098910914	8.665621911341	8.38004838215879	8.53945221080509	8.20204580442329	8.14033498393019	7.70439426600533	7.86972444479898	8.30161551013432
ENSG00000141527	CARD14	6.40411056357477	6.61674033143358	6.95645843352151	7.04594505873982	7.19789082424651	6.42673600719069	6.3934847719614	6.54308976778214	7.25548561036323	7.23624701797684
ENSG00000141540	TTYH2	4.4387774039522	4.44280602869861	3.64203617858698	3.2629553724108	2.42029204535464	5.36556470079231	4.45911731928139	4.7946022980901	4.44587903749696	3.89797769593147
ENSG00000141542	RAB40B	7.11153561762703	7.26472589912427	7.01585760046215	7.18031886992135	7.1763446299904	6.96972797609058	7.20912632296294	6.97203268281618	7.02153155177058	6.74027793065164
ENSG00000141543	EIF4A3	9.25345636017036	9.27753980122643	9.3076044407976	9.41924010742188	9.52264809006881	8.97686289206398	9.0950683571131	9.32472284907882	9.69092992938775	9.61687153280994
ENSG00000141551	CSNK1D	10.1781014872112	10.1776294614259	9.57184351164065	9.75337936408488	9.8187682774631	10.1757375124383	10.1493077046094	10.1657067156535	10.0348440407662	10.0250448513034
ENSG00000141552	ANAPC11	8.21531106467025	8.33357078033738	7.76921999534759	8.00469438331628	8.08725812547493	8.01073984406336	8.17264283133043	8.24160067408806	8.28000555365496	8.55242251593247
ENSG00000141556	TBCD	8.92264530154177	8.74220396163712	8.28595016347856	8.34709046373582	8.31136569493698	8.86249648199661	8.84883854333979	8.69452079774849	8.61446272978504	8.64014293962807
ENSG00000141560	FN3KRP	7.91722135882971	8.13492436595581	7.74133528233305	7.95556203928453	7.82181908148749	7.77214156536031	8.00846598006295	8.17868588076317	8.2507569591665	8.36384438034121
ENSG00000141562	NARF	7.88888379908188	7.84655782571965	8.35197643756633	8.27882607991432	8.42535230600853	7.93730272995352	7.95639542269882	8.09354195133115	8.20574126310699	8.31136563635422
ENSG00000141564	RPTOR	8.1923057433091	8.29076536312416	8.196361775079	8.27382419024174	7.96692320656743	8.32642144993271	8.22199424802279	8.31448302706615	8.00433230387593	8.45022243028528
ENSG00000141568	FOXK2	9.90568382676205	9.94483425790211	10.0844612751637	10.1929443201744	10.1033932572035	10.0996403247405	9.9926709466056	9.85821439276862	9.82430932527588	10.0500097947313
ENSG00000141569	TRIM65	6.84272816564413	6.96051725045922	6.52089213370557	6.5788514123258	6.8350731033044	6.96972797609058	6.76440114681802	6.81540932672665	6.56337712884637	6.55572488245289
ENSG00000141570	CBX8	5.79543449411788	5.50223887597576	4.96701338480884	5.77470044740328	5.40434252302823	5.77985211482929	5.65228847159443	5.40987239367356	5.54681615119313	5.58712289356522
ENSG00000141574	SECTM1	3.50381192622678	4.24173836697231	4.51881582087551	4.68501437796076	4.57604842615801	4.33627572468366	4.26728876181047	3.35408178515889	2.36705235915652	3.25678924205502
ENSG00000141577	CEP131	6.10231871840535	6.2915517117164	5.86842017928285	6.10267615674709	5.95277878269576	6.10132997130785	6.24512443774692	6.22502415759036	5.83654559931	6.05004050534883
ENSG00000141579	ZNF750	10.1304859603819	10.1752779953974	10.5699048150598	10.9187750592092	10.5802651427426	9.97149444345537	9.88814963822682	10.1209897125413	10.7925578276786	10.6681060923423
ENSG00000141580	WDR45B	9.71062500489442	9.69035016246565	9.93706851799377	10.0274723431401	9.83776458432545	9.64235314336629	9.65158076745445	9.55625318036855	10.0074172483904	9.85880631622415
ENSG00000141582	CBX4	10.1304859603819	10.1407438890167	8.95076686102649	9.59194839207065	9.11606578148981	10.270620996126	9.97183923853967	9.76032520354029	9.72145624771662	9.69343166567191
ENSG00000141622	ARK2C	4.95840623638425	4.24173836697231	1.62669320258063	3.41608420583457	0	4.82926191977963	4.6806927577595	4.41249864982322	3.37259493269083	2.07363172391839
ENSG00000141627	DYM	9.36669826380339	9.22394006586615	9.02203172969677	8.90815444860428	8.95140736046138	9.35873732873353	9.29698630010086	9.25018513775146	9.14884440605235	9.20310118235502
ENSG00000141639	MAPK4	1.52640042947981	1.93706669803216	1.03141064383697	1.05306563091154	2.42029204535464	0.93680232286487	0	0	1.62266338728232	1.65059606252303
ENSG00000141642	ELAC1	4.66951478036431	4.77644373821451	4.1460319867669	3.90440176582742	4.4380113368221	5.12219156285539	5.45625585289377	5.13479124452674	5.48117080077768	5.18205459467122
ENSG00000141644	MBD1	9.91695424068449	9.94207063320093	10.6461352654391	10.7453340572168	10.7439192612116	9.97018002714	9.85012973581119	9.69116950692925	10.24225513492	10.3103884557114
ENSG00000141646	SMAD4	8.34613343007057	8.23314923026548	8.10631563175264	7.93669728170566	8.04032161112568	8.16576037438173	8.29927800035247	8.35162710069173	8.07834404248674	8.11936920554457
ENSG00000141655	TNFRSF11A	2.92263882212404	2.73520278274915	2.04686317874345	2.8971640443503	3.10725079974262	1.50006839114407	3.46482328168885	3.47870161570628	3.63655103410191	3.25678924205502
ENSG00000141664	ZCCHC2	7.93396051352892	7.67075423154567	8.35657895856434	8.1038555269319	7.77241146886999	8.44471108157181	8.14963985999185	7.92853229641683	7.5070843733015	7.58065325560939
ENSG00000141665	FBXO15	1.93394765590505	2.25469999860615	0	2.40592078242111	1.66739116490218	1.50006839114407	2.88554426475975	2.22963400912953	2.85564897810038	2.40033751853954
ENSG00000141682	PMAIP1	9.03034635662052	9.06027577493829	8.85317751909389	8.43932739172108	8.53098862039282	9.07795209160429	9.45168856446584	9.39164042163616	9.32054119002522	8.94578225078912
ENSG00000141696	P3H4	7.83642983055992	7.91580376663447	7.47118501106253	7.82487090598236	7.75797854920065	7.77816299579581	7.48383873012166	7.86715169562182	7.99260118970734	8.13042715900897
ENSG00000141698	NT5C3B	8.64954727967829	8.69044953817869	8.05626681528281	8.32307943034333	8.46587771540063	8.32230644219557	8.53410138713765	8.53143987787851	8.71068747663475	8.8486891516996
ENSG00000141699	RETREG3	9.66623409611355	10.0069789047158	9.76598258713201	9.81148726291816	9.86999851570636	9.6910375009349	9.69671422662648	9.77710829734939	10.0561343817369	10.1966255386728
ENSG00000141736	ERBB2	10.3829803235119	10.4957791528639	10.5895877470674	10.6673782355669	10.6571382184803	10.3127128624733	10.1734567658337	10.4277589774707	10.5359298716496	10.6737862446495
ENSG00000141738	GRB7	9.21059396426496	9.32710254717662	9.09545886069477	9.63549398343909	9.58734264391357	9.1860708087905	8.88550040852224	9.03871000908911	9.19564183894167	9.17933887743002
ENSG00000141741	MIEN1	9.46018476951121	9.53579416688356	9.19390047705362	9.40558523872434	9.59751083164612	9.00023345583103	8.99537709124006	9.25454977587205	9.42679235878896	9.67844122093324
ENSG00000141753	IGFBP4	9.79245167870556	9.77974327622786	8.15996200634626	8.25364138872312	8.3976887993262	9.55562188354544	9.63013613263965	9.79069616801333	8.34141377878021	8.45462848739438
ENSG00000141756	FKBP10	7.62592202916793	7.35059510943893	5.64584656190484	5.93537296577445	5.61119393928719	7.68509114887627	7.40832546629133	7.10366069367384	6.26489666861742	6.71111235786061
ENSG00000141759	TXNL4A	8.59796335169856	8.79216589353311	8.55383606390565	8.47898491080372	8.73266734975133	8.19755972166848	8.53764962072698	8.57397064718882	8.77030250118952	8.75176594127267
ENSG00000141854	MISP3	5.12316612018652	5.53194924916791	4.81478465212841	4.49176879385787	4.57604842615801	5.45848662043115	4.91698884168523	4.64304654424495	5.00860573303231	5.18205459467122
ENSG00000141858	SAMD1	8.94483833934664	9.14922801127921	8.85317751909389	9.08132880009989	9.22239097344204	8.66217710764947	8.81998919057415	9.07371136491143	9.07289009672022	9.24694490803165
ENSG00000141867	BRD4	10.4299561994009	10.3841492030729	10.2727719635044	10.5367175626095	10.3898038853107	10.653783893506	10.3563621629391	10.2889101875247	10.2849609655921	10.4842334858809
ENSG00000141873	SLC39A3	7.32116998624212	7.7423956901942	6.67624092954731	6.8582044240537	6.91530369303645	7.25522293492156	6.90290042202427	7.19732402366975	7.75636295028752	7.92984056936347
ENSG00000141905	NFIC	9.5925905548092	9.48733076416188	8.98386746021732	8.92100904647367	9.02858860819084	10.0394985505839	9.58455198520471	9.64537017816696	8.51135840788183	8.67831829290866
ENSG00000141933	TPGS1	4.0862426216228	5.0878050892582	3.05452781980009	4.18578316926709	4.28535583956308	4.51996544967551	4.04598431607151	4.34860682606852	4.44587903749696	5.18205459467122
ENSG00000141934	PLPP2	7.0818012428692	7.40780041401951	6.40125074825352	6.78977221462253	6.82125658756017	7.10042907273765	7.1361070092216	7.38419439747876	7.195348661138	7.64375444818092
ENSG00000141946	ZIM3	1.93394765590505	1.52915889913804	2.04686317874345	0	2.09240882558419	0.93680232286487	1.4985931079719	2.708236848469	1.62266338728232	1.65059606252303
ENSG00000141956	PRDM15	6.33856949874825	6.3427404702208	6.45374500382919	6.3697282674705	6.64423205185448	6.5862420681834	6.43973118638176	6.51425911490814	6.14284039963017	6.30554405227786
ENSG00000141959	PFKL	9.97067089752469	9.89139814264374	9.42838199711788	9.59596184370148	9.61363232197176	10.0680408234653	9.8671512854303	9.80861651829457	9.69636407604621	9.92221848868594
ENSG00000141965	FEM1A	3.82422147115337	4.3119210128833	4.38103522950181	4.74407616395717	4.6404106870791	4.0481289460984	3.20406495687982	3.69966122122737	4.30121236719971	3.99796373617307
ENSG00000141968	VAV1	3.82422147115337	3.72902400074762	4.91803376213482	4.62343109701086	4.6404106870791	3.46689940604452	2.88554426475975	3.47870161570628	5.18389583937941	4.09146709612321
ENSG00000141971	MVB12A	7.15025152202583	7.18281548870433	6.94427938587207	7.35151414606558	7.10970531948191	7.30611879485695	7.17307858380726	7.4078995594011	7.49049784780479	7.74794675957433
ENSG00000141985	SH3GL1	10.2863490065169	10.4143730929085	11.0429754618411	11.3444019140848	11.1913369929324	10.3746278110256	10.2608461183049	10.3016204556805	10.6145723682159	10.9150945162645
ENSG00000141994	DUS3L	7.04117741426672	6.42421477001152	6.29015932212668	6.61093747624137	6.42424149542019	6.91612738453686	6.7151136676508	6.3928046109843	6.85010751082541	6.71111235786061
ENSG00000142002	DPP9	9.48500796351558	9.41343597010182	9.4370997694954	9.53036700459095	9.42781859155701	9.76718324997408	9.43466196742908	9.32264578516865	8.92334892963753	9.26461795251885
ENSG00000142039	CCDC97	8.23795529198384	8.42745488071354	7.6691702758032	7.98646527398107	7.75797854920065	8.29736682384968	8.23516580801984	8.30609728845669	8.20065170067894	8.17916513602589
ENSG00000142046	TMEM91	5.37275136566218	5.30985256292317	4.38103522950181	4.42113919349763	4.11461491825576	5.12219156285539	5.39497983789866	5.58644681833245	4.75450681678789	4.95209431275516
ENSG00000142065	ZFP14	2.25136284926509	3.09503000325706	3.64203617858698	2.8971640443503	3.57070386943066	3.34238493001842	2.69532812816795	2.89874279377123	3.85960144909156	3.08554643723989
ENSG00000142082	SIRT3	7.7819965324904	8.02430358506769	6.81647608682132	7.08072995568936	7.10970531948191	7.87123718916934	8.01865830810859	8.00305614898453	7.4395624653782	7.53144745705223
ENSG00000142089	IFITM3	11.2315128882647	11.3754384743206	10.1640722733885	10.6060162600532	10.4903596472599	11.2859720468511	10.9770130458437	10.9948698254053	10.5419790777958	10.9222703938206
ENSG00000142102	PGGHG	6.40411056357477	6.06643654602996	5.34599353066615	5.2306551285576	5.64295938792143	6.50143117184116	6.13700072474764	5.61388367047524	5.75556775689863	5.26467088371492
ENSG00000142149	HUNK	1.93394765590505	0.958350958458163	2.04686317874345	2.67235095769324	2.09240882558419	0	1.4985931079719	1.91365054010305	1.02836762539338	2.40033751853954
ENSG00000142156	COL6A1	6.69343235658997	6.47097846757544	6.76200663028295	6.71793167970049	6.72064850880179	7.0907849508786	6.58398312233614	6.79157912227456	6.71385395408936	6.24578399818144
ENSG00000142166	IFNAR1	8.84806539783824	8.71978949818654	9.08717475290587	8.7260449765239	8.81514612743692	8.84252189471738	8.97196445877595	8.93647555754534	8.89527165896783	8.81481632610722
ENSG00000142168	SOD1	9.68118334532197	9.69692236466572	9.29806526160093	9.23592611457551	9.4436870176931	9.32417249689059	9.69671422662648	9.72773225281466	9.40039932297995	9.57093687980127
ENSG00000142173	COL6A2	4.37482747962672	4.61924810149087	5.01438460114282	4.55910138451436	4.87249187332475	4.12573795240331	4.51778229976574	4.21165173414874	4.80903321572811	5.04851954196201
ENSG00000142178	SIK1	6.64002448453563	6.72359577337682	6.63136708297672	6.56253674882776	6.51286636084495	6.29854562663289	6.59764569305006	6.55729187798277	6.44784942406286	6.1834411619123
ENSG00000142185	TRPM2	2.25136284926509	2.25469999860615	1.62669320258063	2.67235095769324	0	3.20610014906973	1.4985931079719	2.708236848469	3.37259493269083	3.08554643723989
ENSG00000142186	SCYL1	9.64436353412662	9.62637404300924	9.41741017566387	9.65678361126954	9.5417311045549	9.49476183464397	9.34232569118065	9.46503810950637	9.51758947689776	9.70086887997453
ENSG00000142188	TMEM50B	7.09178094895021	6.79884439564473	6.52089213370557	6.62671681404828	6.34920041418201	7.03152583204783	7.01914313470696	7.10366069367384	6.05532687819911	6.5056464104048
ENSG00000142192	APP	13.9027681076761	13.8392610402143	14.368281863571	14.3019205301033	14.2836182836119	13.9058597256461	13.9339345178294	13.9745430720561	13.997599167248	13.9963365978516
ENSG00000142197	DOP1B	8.68623669610293	8.69702128871744	8.90436976111079	9.0229038670171	8.80113651338417	8.82517790995862	8.74216401339932	9.00024160430167	8.90781795413407	8.92687935189618
ENSG00000142207	URB1	7.57702745635176	7.3422345613488	7.43682488154003	7.28346376581673	7.27086506928934	7.67221524691234	7.41605715642285	7.40004103758682	7.28463945565198	7.18413394611917
ENSG00000142208	AKT1	9.49444276040958	9.53212346698135	9.19132633974075	9.44171488764524	9.32875809296492	9.56087063769199	9.44225416284658	9.33506354844986	9.26066593691471	9.34038216725478
ENSG00000142227	EMP3	7.86580604383988	7.69064826907155	7.8366612160455	7.94301298243176	8.2036591375591	7.57871509181851	7.66994372544212	7.32731891830972	6.86305100081384	7.39138449394403
ENSG00000142230	SAE1	9.79550803169202	9.78283567126557	9.68046006134453	9.70403167064724	9.87167525144444	9.5521120752256	9.64666022229836	9.73243371309303	9.93724371960612	9.94118215499058
ENSG00000142235	LMTK3	7.16922670361652	7.21063889844675	7.7965759505607	8.35184508579192	8.35517278957188	7.19348215228501	6.83531214451858	6.77951476710754	6.96261948762004	7.39138449394403
ENSG00000142252	GEMIN7	3.91695098817421	4.37884729033474	3.75790466803719	2.8971640443503	2.91249476523008	4.12573795240331	4.04598431607151	4.28175381422579	3.37259493269083	3.99796373617307
ENSG00000142273	CBLC	8.81229895648971	8.61264101952967	8.5894640955366	8.72237800970335	8.79408035755363	8.72275070622462	8.64681709897916	8.76351981297224	8.80760439165389	9.08017105041328
ENSG00000142279	WTIP	7.81851263051329	7.79235109641739	8.3883919220666	8.58778326130701	8.61747272178118	7.56484916740616	7.52731950179887	7.7234120722974	8.4948212301232	8.84197791155262
