entrezgene_id	ensembl_gene_id
9310	ENSG00000159917
10020	ENSG00000159921
115650	ENSG00000159958
2909	ENSG00000160007
808	ENSG00000160014
1676	ENSG00000160049
79140	ENSG00000160050
55721	ENSG00000160051
56063	ENSG00000160055
55108	ENSG00000160058
653121	ENSG00000160062
83858	ENSG00000160072
29101	ENSG00000160075
118424	ENSG00000160087
149076	ENSG00000160094
27151	ENSG00000160111
2063	ENSG00000160113
131076	ENSG00000160124
203547	ENSG00000160131
8997	ENSG00000160145
148113	ENSG00000160161
9619	ENSG00000160179
89765	ENSG00000160188
54020	ENSG00000160190
5152	ENSG00000160191
10785	ENSG00000160193
4731	ENSG00000160194
5316	ENSG00000160199
875	ENSG00000160200
102724560	ENSG00000160200
7307	ENSG00000160201
102724594	ENSG00000160201
11077	ENSG00000160207
23076	ENSG00000160208
8566	ENSG00000160209
2539	ENSG00000160211
1476	ENSG00000160213
8568	ENSG00000160214
56894	ENSG00000160216
7109	ENSG00000160218
8209	ENSG00000160221
23308	ENSG00000160223
102723996	ENSG00000160223
755	ENSG00000160226
81543	ENSG00000160233
3689	ENSG00000160255
85395	ENSG00000160256
5900	ENSG00000160271
84221	ENSG00000160284
4047	ENSG00000160285
7410	ENSG00000160293
8888	ENSG00000160294
54058	ENSG00000160298
5116	ENSG00000160299
23181	ENSG00000160305
3275	ENSG00000160310
11093	ENSG00000160323
11094	ENSG00000160325
11182	ENSG00000160326
388561	ENSG00000160336
110116772	ENSG00000160336
138162	ENSG00000160345
148206	ENSG00000160352
26086	ENSG00000160360
126526	ENSG00000160392
286207	ENSG00000160401
27433	ENSG00000160404
92799	ENSG00000160410
112724	ENSG00000160439
10444	ENSG00000160445
84885	ENSG00000160446
29941	ENSG00000160447
57731	ENSG00000160460
84446	ENSG00000160469
125965	ENSG00000160471
57551	ENSG00000160551
9442	ENSG00000160563
162989	ENSG00000160570
23387	ENSG00000160584
196264	ENSG00000160588
284086	ENSG00000160602
116238	ENSG00000160606
9159	ENSG00000160613
6294	ENSG00000160633
26097	ENSG00000160679
51043	ENSG00000160685
80308	ENSG00000160688
6464	ENSG00000160691
55823	ENSG00000160695
79671	ENSG00000160703
103	ENSG00000160710
3570	ENSG00000160712
55585	ENSG00000160714
200186	ENSG00000160741
55129	ENSG00000160746
2224	ENSG00000160752
23623	ENSG00000160753
10712	ENSG00000160767
79957	ENSG00000160781
11243	ENSG00000160783
9673	ENSG00000160785
4000	ENSG00000160789
23218	ENSG00000160796
151903	ENSG00000160799
56893	ENSG00000160803
221908	ENSG00000160813
563	ENSG00000160862
2264	ENSG00000160867
1576	ENSG00000160868
112939	ENSG00000160877
54742	ENSG00000160886
9592	ENSG00000160888
84124	ENSG00000160908
10898	ENSG00000160917
4061	ENSG00000160932
51160	ENSG00000160948
4796	ENSG00000160949
84939	ENSG00000160953
9401	ENSG00000160957
9684	ENSG00000160959
84449	ENSG00000160961
84988	ENSG00000160972
80228	ENSG00000160991
54784	ENSG00000160993
10603	ENSG00000160999
51149	ENSG00000161010
8878	ENSG00000161011
11282	ENSG00000161013
6132	ENSG00000161016
9794	ENSG00000161021
222229	ENSG00000161036
222235	ENSG00000161040
222236	ENSG00000161048
5701	ENSG00000161057
126321	ENSG00000161091
NA	ENSG00000161132
150223	ENSG00000161179
1857	ENSG00000161202
1173	ENSG00000161203
55324	ENSG00000161204
5130	ENSG00000161217
126433	ENSG00000161243
93099	ENSG00000161249
199746	ENSG00000161265
622	ENSG00000161267
199745	ENSG00000161277
84911	ENSG00000161298
115399	ENSG00000161328
57125	ENSG00000161381
93210	ENSG00000161395
2232	ENSG00000161513
29115	ENSG00000161526
51	ENSG00000161533
5635	ENSG00000161542
114757	ENSG00000161544
6427	ENSG00000161547
84765	ENSG00000161551
55260	ENSG00000161558
126133	ENSG00000161618
3678	ENSG00000161638
25946	ENSG00000161642
4356	ENSG00000161647
162417	ENSG00000161653
124801	ENSG00000161654
284361	ENSG00000161671
126119	ENSG00000161677
284069	ENSG00000161682
80174	ENSG00000161692
113026	ENSG00000161714
91010	ENSG00000161791
29127	ENSG00000161800
113251	ENSG00000161813
160622	ENSG00000161835
125950	ENSG00000161847
3890	ENSG00000161849
221496	ENSG00000161904
246	ENSG00000161905
115950	ENSG00000161914
400569	ENSG00000161920
58191	ENSG00000161921
255877	ENSG00000161940
8741	ENSG00000161955
26168	ENSG00000161956
2256	ENSG00000161958
1973	ENSG00000161960
6154	ENSG00000161970
51728	ENSG00000161980
79622	ENSG00000161981
197335	ENSG00000161996
339123	ENSG00000161999
124093	ENSG00000162004
NA	ENSG00000162006
90864	ENSG00000162032
64711	ENSG00000162040
80178	ENSG00000162062
899	ENSG00000162063
57465	ENSG00000162065
51005	ENSG00000162066
146439	ENSG00000162069
124222	ENSG00000162073
114984	ENSG00000162076
124220	ENSG00000162078
7627	ENSG00000162086
115	ENSG00000162104
22941	ENSG00000162105
81570	ENSG00000162129
10825	ENSG00000162139
220002	ENSG00000162144
220004	ENSG00000162148
2785	ENSG00000162188
51035	ENSG00000162191
79081	ENSG00000162194
283237	ENSG00000162222
10629	ENSG00000162227
10482	ENSG00000162231
6811	ENSG00000162236
283130	ENSG00000162241
6159	ENSG00000162244
84447	ENSG00000162298
7542	ENSG00000162300
8986	ENSG00000162302
4041	ENSG00000162337
219931	ENSG00000162341
9965	ENSG00000162344
10158	ENSG00000162366
51727	ENSG00000162368
65260	ENSG00000162377
79699	ENSG00000162378
54987	ENSG00000162384
4116	ENSG00000162385
26027	ENSG00000162390
25973	ENSG00000162396
163747	ENSG00000162398
23358	ENSG00000162402
8613	ENSG00000162407
79707	ENSG00000162408
9903	ENSG00000162413
10691	ENSG00000162419
50651	ENSG00000162426
57190	ENSG00000162430
205	ENSG00000162433
3716	ENSG00000162434
55225	ENSG00000162437
84328	ENSG00000162441
116362	ENSG00000162444
54751	ENSG00000162458
284723	ENSG00000162461
10630	ENSG00000162493
9249	ENSG00000162496
7805	ENSG00000162511
9672	ENSG00000162512
553115	ENSG00000162517
81493	ENSG00000162520
5928	ENSG00000162521
57648	ENSG00000162522
255104	ENSG00000162542
127733	ENSG00000162543
55450	ENSG00000162545
54361	ENSG00000162552
6339	ENSG00000162572
54587	ENSG00000162576
199990	ENSG00000162585
1953	ENSG00000162591
4774	ENSG00000162599
115209	ENSG00000162600
114803	ENSG00000162601
83941	ENSG00000162604
7398	ENSG00000162607
8880	ENSG00000162613
91624	ENSG00000162614
11080	ENSG00000162616
127255	ENSG00000162620
127253	ENSG00000162623
51375	ENSG00000162627
22854	ENSG00000162631
284611	ENSG00000162636
113802	ENSG00000162639
254268	ENSG00000162641
148423	ENSG00000162642
126820	ENSG00000162643
2634	ENSG00000162645
127002	ENSG00000162650
284695	ENSG00000162664
178	ENSG00000162688
2135	ENSG00000162694
148867	ENSG00000162695
23528	ENSG00000162702
10092	ENSG00000162704
84838	ENSG00000162714
93185	ENSG00000162729
4921	ENSG00000162733
8682	ENSG00000162734
5824	ENSG00000162735
23385	ENSG00000162736
57216	ENSG00000162738
127943	ENSG00000162746
126823	ENSG00000162755
148304	ENSG00000162757
28982	ENSG00000162769
467	ENSG00000162772
64783	ENSG00000162775
79961	ENSG00000162777
51278	ENSG00000162783
10380	ENSG00000162813
128153	ENSG00000162814
79762	ENSG00000162817
148362	ENSG00000162819
100288142	ENSG00000162825
51205	ENSG00000162836
55083	ENSG00000162849
64216	ENSG00000162851
163882	ENSG00000162852
129285	ENSG00000162869
165140	ENSG00000162881
23498	ENSG00000162882
148789	ENSG00000162885
9261	ENSG00000162889
50604	ENSG00000162891
11009	ENSG00000162892
9214	ENSG00000162894
824	ENSG00000162909
128308	ENSG00000162910
80232	ENSG00000162923
5966	ENSG00000162924
150962	ENSG00000162927
5194	ENSG00000162928
84542	ENSG00000162929
51127	ENSG00000162931
51072	ENSG00000162959
84661	ENSG00000162961
129450	ENSG00000162971
79568	ENSG00000162972
3754	ENSG00000162975
130814	ENSG00000162976
26225	ENSG00000162980
151354	ENSG00000162981
130162	ENSG00000162994
142679	ENSG00000162999
112942	ENSG00000163001
129401	ENSG00000163002
165055	ENSG00000163006
150726	ENSG00000163013
72	ENSG00000163017
80304	ENSG00000163026
79677	ENSG00000163029
7447	ENSG00000163032
90557	ENSG00000163040
91409	ENSG00000163040
3020	ENSG00000163041
56997	ENSG00000163050
151473	ENSG00000163053
6443	ENSG00000163069
132671	ENSG00000163071
130367	ENSG00000163082
3625	ENSG00000163083
129880	ENSG00000163093
56916	ENSG00000163104
10611	ENSG00000163110
5161	ENSG00000163114
93082	ENSG00000163121
23248	ENSG00000163125
1520	ENSG00000163131
133015	ENSG00000163138
149428	ENSG00000163141
388695	ENSG00000163155
79005	ENSG00000163156
100534012	ENSG00000163156
29765	ENSG00000163157
6944	ENSG00000163159
2071	ENSG00000163161
284996	ENSG00000163162
55677	ENSG00000163166
388962	ENSG00000163170
10602	ENSG00000163171
6282	ENSG00000163191
84648	ENSG00000163202
3713	ENSG00000163207
6707	ENSG00000163209
90957	ENSG00000163214
6703	ENSG00000163216
57115	ENSG00000163218
9938	ENSG00000163219
6280	ENSG00000163220
6283	ENSG00000163221
7039	ENSG00000163235
151195	ENSG00000163249
7855	ENSG00000163251
54876	ENSG00000163257
132789	ENSG00000163281
152559	ENSG00000163291
152519	ENSG00000163293
118429	ENSG00000163297
113510	ENSG00000163312
51023	ENSG00000163319
8545	ENSG00000163320
84142	ENSG00000163322
151556	ENSG00000163328
92196	ENSG00000163331
10654	ENSG00000163344
57326	ENSG00000163346
9076	ENSG00000163347
90780	ENSG00000163348
204851	ENSG00000163349
127579	ENSG00000163354
55765	ENSG00000163362
55249	ENSG00000163374
84541	ENSG00000163376
285203	ENSG00000163378
128240	ENSG00000163382
56983	ENSG00000163389
55356	ENSG00000163393
476	ENSG00000163399
6565	ENSG00000163406
317649	ENSG00000163412
116064	ENSG00000163428
11167	ENSG00000163430
25802	ENSG00000163431
1999	ENSG00000163435
92703	ENSG00000163444
3490	ENSG00000163453
80128	ENSG00000163462
200185	ENSG00000163463
10109	ENSG00000163466
128229	ENSG00000163467
7203	ENSG00000163468
84283	ENSG00000163472
6746	ENSG00000163479
64320	ENSG00000163481
27148	ENSG00000163482
57650	ENSG00000163507
57703	ENSG00000163510
64343	ENSG00000163512
7048	ENSG00000163513
55139	ENSG00000163516
79885	ENSG00000163517
2199	ENSG00000163520
79411	ENSG00000163521
201595	ENSG00000163527
131474	ENSG00000163528
23114	ENSG00000163531
151246	ENSG00000163535
5274	ENSG00000163536
23122	ENSG00000163539
8802	ENSG00000163541
81788	ENSG00000163545
5584	ENSG00000163558
3428	ENSG00000163565
151651	ENSG00000163576
56648	ENSG00000163577
200916	ENSG00000163584
151742	ENSG00000163590
130026	ENSG00000163596
100507246	ENSG00000163597
23429	ENSG00000163602
151987	ENSG00000163605
29083	ENSG00000163607
25871	ENSG00000163608
152185	ENSG00000163611
57577	ENSG00000163617
1040	ENSG00000163624
23001	ENSG00000163625
285521	ENSG00000163626
5783	ENSG00000163629
132989	ENSG00000163633
80145	ENSG00000163634
6314	ENSG00000163635
9861	ENSG00000163636
166336	ENSG00000163637
56999	ENSG00000163638
152926	ENSG00000163644
8833	ENSG00000163655
25976	ENSG00000163659
57018	ENSG00000163660
5806	ENSG00000163661
8820	ENSG00000163666
7871	ENSG00000163681
6133	ENSG00000163682
201895	ENSG00000163683
11102	ENSG00000163684
57406	ENSG00000163686
1776	ENSG00000163687
200844	ENSG00000163689
54502	ENSG00000163694
323	ENSG00000163697
132014	ENSG00000163701
84818	ENSG00000163702
78987	ENSG00000163703
285368	ENSG00000163704
26577	ENSG00000163710
23350	ENSG00000163714
64419	ENSG00000163719
151613	ENSG00000163728
2921	ENSG00000163734
6374	ENSG00000163735
441024	ENSG00000163738
2919	ENSG00000163739
25898	ENSG00000163743
2992	ENSG00000163754
84343	ENSG00000163755
11073	ENSG00000163781
6259	ENSG00000163785
54861	ENSG00000163788
130557	ENSG00000163795
22950	ENSG00000163798
151056	ENSG00000163803
57456	ENSG00000163807
56992	ENSG00000163808
7047	ENSG00000163810
23160	ENSG00000163811
51304	ENSG00000163812
64866	ENSG00000163814
54716	ENSG00000163817
54585	ENSG00000163818
79443	ENSG00000163820
79442	ENSG00000163827
54859	ENSG00000163832
151636	ENSG00000163840
7707	ENSG00000163848
349565	ENSG00000163864
113444	ENSG00000163866
9204	ENSG00000163867
131601	ENSG00000163870
55689	ENSG00000163872
80149	ENSG00000163874
64769	ENSG00000163875
79753	ENSG00000163877
7802	ENSG00000163879
5437	ENSG00000163882
28999	ENSG00000163884
200879	ENSG00000163898
90407	ENSG00000163900
6184	ENSG00000163902
59343	ENSG00000163904
26508	ENSG00000163909
55764	ENSG00000163913
5984	ENSG00000163918
116832	ENSG00000163923
8314	ENSG00000163930
7086	ENSG00000163931
5580	ENSG00000163932
91869	ENSG00000163933
51460	ENSG00000163935
26354	ENSG00000163938
55193	ENSG00000163939
57654	ENSG00000163945
23272	ENSG00000163946
50650	ENSG00000163947
7884	ENSG00000163950
4043	ENSG00000163956
200931	ENSG00000163959
26043	ENSG00000163960
165918	ENSG00000163961
54965	ENSG00000163964
4241	ENSG00000163975
6286	ENSG00000163993
84448	ENSG00000163995
64789	ENSG00000164002
79078	ENSG00000164008
114625	ENSG00000164010
51058	ENSG00000164011
9255	ENSG00000164022
166929	ENSG00000164023
23173	ENSG00000164024
79982	ENSG00000164031
3015	ENSG00000164032
133308	ENSG00000164038
56898	ENSG00000164039
10424	ENSG00000164040
993	ENSG00000164045
51385	ENSG00000164048
5364	ENSG00000164050
79714	ENSG00000164051
84126	ENSG00000164053
51246	ENSG00000164054
10252	ENSG00000164056
8927	ENSG00000164061
327	ENSG00000164062
27152	ENSG00000164066
63891	ENSG00000164068
22824	ENSG00000164070
256471	ENSG00000164073
80167	ENSG00000164074
84315	ENSG00000164077
4486	ENSG00000164078
23132	ENSG00000164080
51368	ENSG00000164081
1849	ENSG00000164086
25886	ENSG00000164087
132160	ENSG00000164088
80335	ENSG00000164091
5308	ENSG00000164093
401152	ENSG00000164096
8492	ENSG00000164099
3148	ENSG00000164104
8819	ENSG00000164105
4085	ENSG00000164109
308	ENSG00000164111
79884	ENSG00000164114
26269	ENSG00000164117
80817	ENSG00000164118
3248	ENSG00000164120
55314	ENSG00000164124
51313	ENSG00000164125
80155	ENSG00000164134
3600	ENSG00000164136
729830	ENSG00000164142
27236	ENSG00000164144
23379	ENSG00000164151
10393	ENSG00000164162
6059	ENSG00000164163
54726	ENSG00000164164
11157	ENSG00000164167
55751	ENSG00000164168
90826	ENSG00000164169
3673	ENSG00000164171
4338	ENSG00000164172
153396	ENSG00000164180
79993	ENSG00000164181
91942	ENSG00000164182
92255	ENSG00000164187
25836	ENSG00000164190
285671	ENSG00000164197
91137	ENSG00000164209
134429	ENSG00000164211
5229	ENSG00000164219
153733	ENSG00000164221
651746	ENSG00000164236
134147	ENSG00000164237
401207	ENSG00000164241
133619	ENSG00000164244
2150	ENSG00000164251
55109	ENSG00000164252
55255	ENSG00000164253
4724	ENSG00000164258
134266	ENSG00000164284
153642	ENSG00000164291
22836	ENSG00000164292
493869	ENSG00000164294
81789	ENSG00000164296
256987	ENSG00000164300
836	ENSG00000164305
201973	ENSG00000164306
51752	ENSG00000164307
64167	ENSG00000164308
202333	ENSG00000164309
57587	ENSG00000164323
253260	ENSG00000164327
167153	ENSG00000164329
57763	ENSG00000164331
134510	ENSG00000164332
84135	ENSG00000164338
7098	ENSG00000164342
10412	ENSG00000164346
84340	ENSG00000164347
133957	ENSG00000164366
94234	ENSG00000164379
23176	ENSG00000164402
134549	ENSG00000164403
2661	ENSG00000164404
27089	ENSG00000164405
116842	ENSG00000164406
10559	ENSG00000164414
115004	ENSG00000164430
10370	ENSG00000164442
153222	ENSG00000164463
285761	ENSG00000164465
94081	ENSG00000164466
114801	ENSG00000164484
168002	ENSG00000164488
57107	ENSG00000164494
134957	ENSG00000164506
133396	ENSG00000164509
135250	ENSG00000164520
221955	ENSG00000164535
23366	ENSG00000164542
9263	ENSG00000164543
29896	ENSG00000164548
55568	ENSG00000164574
79685	ENSG00000164576
6208	ENSG00000164587
10466	ENSG00000164597
154743	ENSG00000164603
10569	ENSG00000164609
6100	ENSG00000164610
9232	ENSG00000164611
819	ENSG00000164615
168667	ENSG00000164619
285613	ENSG00000164620
7559	ENSG00000164631
222962	ENSG00000164638
26872	ENSG00000164647
55536	ENSG00000164649
54468	ENSG00000164654
222223	ENSG00000164659
25862	ENSG00000164663
94120	ENSG00000164674
154865	ENSG00000164675
23462	ENSG00000164683
619279	ENSG00000164684
2171	ENSG00000164687
1278	ENSG00000164692
92421	ENSG00000164695
26266	ENSG00000164707
25798	ENSG00000164713
22853	ENSG00000164715
1508	ENSG00000164733
10395	ENSG00000164741
107	ENSG00000164742
157773	ENSG00000164743
136288	ENSG00000164746
5828	ENSG00000164751
5885	ENSG00000164754
169026	ENSG00000164756
90390	ENSG00000164758
5260	ENSG00000164776
2020	ENSG00000164778
23514	ENSG00000164808
5001	ENSG00000164815
54919	ENSG00000164818
734	ENSG00000164823
1672	ENSG00000164825
23353	ENSG00000164828
55074	ENSG00000164830
115330	ENSG00000164849
202915	ENSG00000164855
4846	ENSG00000164867
79778	ENSG00000164877
26173	ENSG00000164880
1020	ENSG00000164885
6522	ENSG00000164889
10922	ENSG00000164896
83590	ENSG00000164897
154791	ENSG00000164898
51808	ENSG00000164902
501	ENSG00000164904
221937	ENSG00000164916
1345	ENSG00000164919
116039	ENSG00000164920
7534	ENSG00000164924
8323	ENSG00000164930
25879	ENSG00000164934
94241	ENSG00000164938
55656	ENSG00000164941
25962	ENSG00000164944
2669	ENSG00000164949
54704	ENSG00000164951
91147	ENSG00000164953
9897	ENSG00000164961
138716	ENSG00000164967
203259	ENSG00000164970
6619	ENSG00000164975
57462	ENSG00000164976
318	ENSG00000164978
157378	ENSG00000164983
11168	ENSG00000164985
203238	ENSG00000164989
51271	ENSG00000165006
54769	ENSG00000165023
6850	ENSG00000165025
19	ENSG00000165029
4783	ENSG00000165030
137994	ENSG00000165046
55798	ENSG00000165055
5568	ENSG00000165059
2395	ENSG00000165060
256691	ENSG00000165072
117531	ENSG00000165091
221656	ENSG00000165097
138050	ENSG00000165102
158158	ENSG00000165105
80318	ENSG00000165113
55582	ENSG00000165115
84267	ENSG00000165118
3190	ENSG00000165119
79987	ENSG00000165124
55503	ENSG00000165125
203286	ENSG00000165138
84302	ENSG00000165152
11244	ENSG00000165156
6990	ENSG00000165169
155368	ENSG00000165171
58526	ENSG00000165175
158405	ENSG00000165185
5277	ENSG00000165195
2277	ENSG00000165197
55342	ENSG00000165209
26130	ENSG00000165219
84270	ENSG00000165233
65268	ENSG00000165238
538	ENSG00000165240
195828	ENSG00000165244
22829	ENSG00000165246
139324	ENSG00000165259
4712	ENSG00000165264
65083	ENSG00000165271
360	ENSG00000165272
158234	ENSG00000165275
7415	ENSG00000165280
84720	ENSG00000165282
30968	ENSG00000165283
254065	ENSG00000165288
9833	ENSG00000165304
220213	ENSG00000165312
94134	ENSG00000165322
143279	ENSG00000165338
254170	ENSG00000165355
203522	ENSG00000165359
171546	ENSG00000165389
7486	ENSG00000165392
220972	ENSG00000165406
1073	ENSG00000165410
10910	ENSG00000165416
2957	ENSG00000165417
219654	ENSG00000165424
283209	ENSG00000165434
220963	ENSG00000165449
3636	ENSG00000165458
2706	ENSG00000165474
51084	ENSG00000165475
221035	ENSG00000165476
221150	ENSG00000165480
221154	ENSG00000165487
220042	ENSG00000165490
51585	ENSG00000165494
63876	ENSG00000165495
122769	ENSG00000165501
6166	ENSG00000165502
55172	ENSG00000165506
11067	ENSG00000165507
7570	ENSG00000165512
23588	ENSG00000165516
161436	ENSG00000165521
9147	ENSG00000165525
84881	ENSG00000165526
382	ENSG00000165527
123016	ENSG00000165533
57156	ENSG00000165548
122945	ENSG00000165555
83592	ENSG00000165568
89890	ENSG00000165572
158584	ENSG00000165591
11164	ENSG00000165609
51339	ENSG00000165617
222389	ENSG00000165626
509	ENSG00000165629
8559	ENSG00000165630
83860	ENSG00000165632
7417	ENSG00000165637
118881	ENSG00000165644
118987	ENSG00000165650
84858	ENSG00000165655
23172	ENSG00000165660
169714	ENSG00000165661
63877	ENSG00000165669
64324	ENSG00000165671
10935	ENSG00000165672
10495	ENSG00000165675
27069	ENSG00000165678
6621	ENSG00000165684
23203	ENSG00000165688
10807	ENSG00000165689
158067	ENSG00000165695
11092	ENSG00000165698
7248	ENSG00000165699
8328	ENSG00000165702
3251	ENSG00000165704
118426	ENSG00000165714
116225	ENSG00000165724
219736	ENSG00000165730
5979	ENSG00000165731
9188	ENSG00000165732
9790	ENSG00000165733
282974	ENSG00000165752
65991	ENSG00000165775
90809	ENSG00000165782
64745	ENSG00000165792
29986	ENSG00000165794
57447	ENSG00000165795
84659	ENSG00000165799
55701	ENSG00000165801
26012	ENSG00000165802
51222	ENSG00000165804
840	ENSG00000165806
145376	ENSG00000165807
55088	ENSG00000165813
340706	ENSG00000165816
56339	ENSG00000165819
6297	ENSG00000165821
142940	ENSG00000165832
53349	ENSG00000165861
143379	ENSG00000165863
259217	ENSG00000165868
10023	ENSG00000165879
80019	ENSG00000165886
144455	ENSG00000165891
143872	ENSG00000165895
122961	ENSG00000165898
120071	ENSG00000165905
29763	ENSG00000165912
145567	ENSG00000165914
91252	ENSG00000165915
5702	ENSG00000165916
5913	ENSG00000165917
79841	ENSG00000165923
123036	ENSG00000165929
53981	ENSG00000165934
341346	ENSG00000165935
64112	ENSG00000165943
122509	ENSG00000165948
3429	ENSG00000165949
145264	ENSG00000165953
79789	ENSG00000165959
9317	ENSG00000165983
9200	ENSG00000165996
221079	ENSG00000165997
56935	ENSG00000166002
85459	ENSG00000166004
79101	ENSG00000166012
25841	ENSG00000166016
27291	ENSG00000166024
154810	ENSG00000166025
5654	ENSG00000166033
9702	ENSG00000166037
255394	ENSG00000166046
161742	ENSG00000166068
11245	ENSG00000166073
112937	ENSG00000166105
170689	ENSG00000166106
84706	ENSG00000166123
81693	ENSG00000166126
51762	ENSG00000166128
121457	ENSG00000166130
27079	ENSG00000166133
55662	ENSG00000166135
4714	ENSG00000166136
84936	ENSG00000166140
6692	ENSG00000166145
2200	ENSG00000166147
120863	ENSG00000166153
29117	ENSG00000166164
1152	ENSG00000166165
115708	ENSG00000166166
8945	ENSG00000166167
27343	ENSG00000166169
9529	ENSG00000166170
25911	ENSG00000166171
55323	ENSG00000166173
8539	ENSG00000166181
374569	ENSG00000166183
57567	ENSG00000166188
79803	ENSG00000166189
123228	ENSG00000166192
9221	ENSG00000166197
221120	ENSG00000166199
9318	ENSG00000166200
2562	ENSG00000166206
8879	ENSG00000166224
10818	ENSG00000166225
10576	ENSG00000166226
5092	ENSG00000166228
25820	ENSG00000166233
146562	ENSG00000166246
79827	ENSG00000166250
55800	ENSG00000166257
1353	ENSG00000166260
7753	ENSG00000166261
196951	ENSG00000166262
252983	ENSG00000166263
116159	ENSG00000166265
8065	ENSG00000166266
196446	ENSG00000166268
54838	ENSG00000166272
102724307	ENSG00000166272
119032	ENSG00000166275
79156	ENSG00000166289
119504	ENSG00000166295
6609	ENSG00000166311
322	ENSG00000166313
79933	ENSG00000166317
25961	ENSG00000166321
160140	ENSG00000166323
54765	ENSG00000166326
3611	ENSG00000166333
6881	ENSG00000166337
1200	ENSG00000166340
8642	ENSG00000166341
81832	ENSG00000166342
118490	ENSG00000166343
1528	ENSG00000166347
159195	ENSG00000166348
5896	ENSG00000166349
119710	ENSG00000166352
374868	ENSG00000166377
8495	ENSG00000166387
51700	ENSG00000166394
8710	ENSG00000166396
9710	ENSG00000166398
5271	ENSG00000166401
7275	ENSG00000166402
79608	ENSG00000166405
4004	ENSG00000166407
3419	ENSG00000166411
143570	ENSG00000166435
9866	ENSG00000166436
254225	ENSG00000166439
6157	ENSG00000166441
6764	ENSG00000166444
124359	ENSG00000166446
55839	ENSG00000166451
56672	ENSG00000166452
23300	ENSG00000166454
440026	ENSG00000166471
114780	ENSG00000166473
123169	ENSG00000166477
7702	ENSG00000166478
54495	ENSG00000166479
4239	ENSG00000166482
7465	ENSG00000166483
5598	ENSG00000166484
5579	ENSG00000166501
50810	ENSG00000166503
8509	ENSG00000166507
4176	ENSG00000166508
80323	ENSG00000166510
7551	ENSG00000166526
7589	ENSG00000166529
57494	ENSG00000166532
144568	ENSG00000166535
146227	ENSG00000166546
7084	ENSG00000166548
23423	ENSG00000166557
90701	ENSG00000166562
65084	ENSG00000166575
115811	ENSG00000166578
81565	ENSG00000166579
201161	ENSG00000166582
1014	ENSG00000166589
6236	ENSG00000166592
51647	ENSG00000166595
7184	ENSG00000166598
10904	ENSG00000166619
89777	ENSG00000166634
80063	ENSG00000166669
4319	ENSG00000166670
27018	ENSG00000166681
9382	ENSG00000166685
144100	ENSG00000166689
80095	ENSG00000166704
567	ENSG00000166710
9640	ENSG00000166716
113201	ENSG00000166734
4837	ENSG00000166741
164	ENSG00000166747
162394	ENSG00000166750
117155	ENSG00000166762
100128252	ENSG00000166770
89927	ENSG00000166780
127898555	ENSG00000166780
9665	ENSG00000166783
113174	ENSG00000166788
5479	ENSG00000166794
84191	ENSG00000166797
63901	ENSG00000166801
374654	ENSG00000166813
197257	ENSG00000166816
5346	ENSG00000166819
8800	ENSG00000166821
124491	ENSG00000166822
55897	ENSG00000166823
290	ENSG00000166825
6340	ENSG00000166828
89797	ENSG00000166833
348094	ENSG00000166839
162681	ENSG00000166845
84516	ENSG00000166847
54386	ENSG00000166848
5347	ENSG00000166851
10845	ENSG00000166855
9880	ENSG00000166860
63928	ENSG00000166869
23306	ENSG00000166881
4665	ENSG00000166886
23339	ENSG00000166887
6778	ENSG00000166888
219988	ENSG00000166889
91419	ENSG00000166896
114794	ENSG00000166897
6809	ENSG00000166900
54948	ENSG00000166902
79837	ENSG00000166908
54893	ENSG00000166912
7529	ENSG00000166913
84419	ENSG00000166920
222950	ENSG00000166924
81628	ENSG00000166925
115752	ENSG00000166938
23582	ENSG00000166946
4088	ENSG00000166949
4130	ENSG00000166963
91433	ENSG00000166965
64400	ENSG00000166971
10982	ENSG00000166974
59271	ENSG00000166979
4141	ENSG00000166986
114785	ENSG00000166987
245812	ENSG00000166997
2923	ENSG00000167004
11051	ENSG00000167005
4824	ENSG00000167034
150290	ENSG00000167065
7008	ENSG00000167074
124872	ENSG00000167080
5090	ENSG00000167081
5245	ENSG00000167085
6632	ENSG00000167088
201191	ENSG00000167100
138429	ENSG00000167103
162461	ENSG00000167105
399665	ENSG00000167106
80221	ENSG00000167107
2801	ENSG00000167110
26995	ENSG00000167112
51117	ENSG00000167113
10999	ENSG00000167114
81605	ENSG00000167118
51148	ENSG00000167123
57171	ENSG00000167130
388389	ENSG00000167131
2021	ENSG00000167136
51450	ENSG00000167157
54578	ENSG00000167165
56905	ENSG00000167173
6668	ENSG00000167182
10229	ENSG00000167186
1398	ENSG00000167193
26263	ENSG00000167196
23102	ENSG00000167202
64127	ENSG00000167207
83473	ENSG00000167216
84064	ENSG00000167220
7644	ENSG00000167232
3481	ENSG00000167244
257160	ENSG00000167257
51755	ENSG00000167258
64174	ENSG00000167261
54920	ENSG00000167264
51367	ENSG00000167272
64772	ENSG00000167280
10632	ENSG00000167283
125058	ENSG00000167291
146705	ENSG00000167302
4645	ENSG00000167306
10449	ENSG00000167315
6786	ENSG00000167323
6240	ENSG00000167325
55128	ENSG00000167333
64122	ENSG00000167363
112476	ENSG00000167371
7571	ENSG00000167377
126298	ENSG00000167378
7769	ENSG00000167380
7733	ENSG00000167384
79759	ENSG00000167394
9726	ENSG00000167395
79001	ENSG00000167397
55181	ENSG00000167447
7171	ENSG00000167460
